Episode,Total_Reward,Avg_Wait_Time
2495,-136.51428571428573,5.223300970873787
2496,-101.5,4.891089108910891
2497,-101.00476190476189,4.63
2498,-114.88852813852814,5.0
2499,-122.50714285714284,4.742857142857143
2500,-150.95714285714288,6.423076923076923
2501,-106.21190476190478,4.712871287128713
2502,-117.2047619047619,5.05
2503,-141.6584249084249,4.961165048543689
2504,-149.2547619047619,6.851485148514851
2505,-195.53333333333336,7.297029702970297
2506,-184.65064935064933,7.588235294117647
2507,-141.68461538461537,7.0
2508,-104.77261904761902,5.0
2509,-116.98809523809524,4.8316831683168315
2510,-142.84761904761905,6.22
2511,-132.54664502164502,5.114285714285714
2512,-139.6547619047619,6.58
2513,-116.01309523809525,4.990566037735849
2514,-122.85,4.672897196261682
2515,-136.9287878787879,5.41
2516,-107.59285714285714,4.6923076923076925
2517,-101.87261904761905,4.6
2518,-120.56785714285715,5.069306930693069
2519,-169.6095238095238,6.027777777777778
2520,-115.54318181818181,4.84
2521,-149.45,6.01
2522,-88.13333333333334,4.461538461538462
2523,-108.4883116883117,4.891089108910891
2524,-101.11666666666669,4.78
2525,-103.55389610389611,4.786407766990291
2526,-148.67499999999998,5.485436893203883
2527,-162.3857142857143,6.769230769230769
2528,-120.23095238095239,5.26
2529,-156.02857142857144,6.825242718446602
2530,-104.15,4.932038834951456
2531,-117.01785714285715,4.885714285714286
2532,-112.68214285714285,4.932038834951456
2533,-113.35000000000001,4.676470588235294
2534,-146.25714285714284,6.4950495049504955
2535,-101.89285714285715,4.794117647058823
2536,-193.5142857142857,6.826923076923077
2537,-102.72294372294371,5.08
2538,-109.3,4.93
2539,-166.7404761904762,7.24
2540,-168.19567099567098,6.352941176470588
2541,-112.47857142857143,5.14
2542,-122.19999999999997,4.920792079207921
2543,-97.48214285714286,4.69
2544,-140.21818181818182,5.5
2545,-108.56428571428572,4.548076923076923
2546,-102.44761904761904,4.5
2547,-102.82142857142857,4.349514563106796
2548,-106.925,4.3
2549,-157.97142857142856,7.42
2550,-157.0107142857143,5.9411764705882355
2551,-145.70595238095237,6.117647058823529
2552,-117.3404761904762,4.6923076923076925
2553,-187.35000000000002,6.882352941176471
2554,-110.95,4.778846153846154
2555,-101.00714285714287,4.72
2556,-160.1142857142857,6.882352941176471
2557,-134.775,4.623762376237623
2558,-167.2857142857143,5.216981132075472
2559,-113.29880952380951,4.9411764705882355
2560,-91.83809523809524,4.705882352941177
2561,-145.81428571428572,5.942857142857143
2562,-97.2044372294372,4.815533980582524
2563,-112.59642857142858,4.5049504950495045
2564,-100.57987012987013,4.564356435643564
2565,-102.1059523809524,4.902912621359223
2566,-157.32380952380953,7.4411764705882355
2567,-109.81103896103896,4.5
2568,-185.01623376623377,6.25
2569,-115.64285714285714,5.009615384615385
2570,-140.63333333333333,5.852941176470588
2571,-104.68214285714286,4.757009345794392
2572,-100.8047619047619,4.764705882352941
2573,-123.32683982683983,5.323529411764706
2574,-147.06190476190477,5.14
2575,-109.37142857142857,4.742574257425742
2576,-87.7797619047619,4.415841584158416
2577,-109.61190476190475,4.622641509433962
2578,-120.7642857142857,4.672897196261682
2579,-98.08333333333333,4.891089108910891
2580,-126.81601731601734,6.490566037735849
2581,-101.91428571428573,4.6
2582,-175.87142857142857,6.465346534653466
2583,-165.02380952380955,6.198019801980198
2584,-122.81309523809524,4.8
2585,-96.65833333333333,4.495145631067961
2586,-136.73095238095237,6.186915887850467
2587,-128.10714285714286,4.623762376237623
2588,-137.32142857142856,5.038461538461538
2589,-121.63214285714285,4.742574257425742
2590,-115.85476190476189,5.211538461538462
2591,-114.2,4.894230769230769
2592,-111.27499999999999,4.9411764705882355
2593,-141.34761904761908,5.457943925233645
2594,-109.06915584415584,5.03960396039604
2595,-169.1257575757576,8.077669902912621
2596,-110.03214285714287,4.9411764705882355
2597,-163.37857142857143,6.12621359223301
2598,-98.19404761904761,5.106796116504855
2599,-143.55714285714285,4.8
2600,-109.89999999999999,5.147058823529412
2601,-167.69285714285712,4.852941176470588
2602,-110.31190476190476,4.98019801980198
2603,-186.85714285714286,6.475728155339806
2604,-131.89761904761906,5.794117647058823
2605,-114.12857142857143,4.861386138613861
2606,-121.99999999999999,4.45
2607,-117.42142857142858,4.75
2608,-101.35,4.78
2609,-146.79761904761904,5.382352941176471
2610,-149.51666666666668,6.4950495049504955
2611,-103.8871212121212,4.4411764705882355
2612,-151.5,5.92
2613,-110.90238095238095,4.98019801980198
2614,-155.2021978021978,6.475728155339806
2615,-105.475,4.72
2616,-109.35714285714285,4.742857142857143
2617,-202.84285714285718,7.45
2618,-138.81428571428572,5.68
2619,-148.73452380952384,6.07
2620,-105.925,4.490384615384615
2621,-171.29047619047617,5.35
2622,-92.48214285714286,4.51
2623,-225.52142857142857,7.4411764705882355
2624,-110.55,5.099009900990099
2625,-153.17532467532467,5.382352941176471
2626,-127.1564935064935,4.81
2627,-106.59285714285714,4.5049504950495045
2628,-103.73333333333332,4.5588235294117645
2629,-96.50270562770564,4.628571428571429
2630,-121.04285714285714,4.865384615384615
2631,-107.88831168831167,4.87
2632,-106.61666666666667,4.7924528301886795
2633,-153.52380952380952,6.504854368932039
2634,-139.07142857142858,6.352941176470588
2635,-150.36190476190478,5.411764705882353
2636,-106.50844155844156,4.970588235294118
2637,-155.86904761904762,7.0
2638,-105.72380952380952,4.721153846153846
2639,-119.73809523809524,4.78
2640,-141.8392857142857,4.735849056603773
2641,-106.5,4.728155339805825
2642,-131.2761904761905,6.34
2643,-113.95714285714286,4.920792079207921
2644,-142.0142857142857,5.544554455445544
2645,-139.55,5.314285714285714
2646,-129.34166666666667,5.980582524271845
2647,-101.48928571428571,4.553398058252427
2648,-139.89285714285714,5.730769230769231
2649,-105.16666666666667,4.45
2650,-137.35000000000002,5.529411764705882
2651,-112.82380952380953,5.106796116504855
2652,-95.3845238095238,4.679245283018868
2653,-103.16580086580086,4.58252427184466
2654,-122.14166666666667,4.99
2655,-97.91958874458874,4.605769230769231
2656,-112.54166666666666,4.63
2657,-218.03333333333333,6.769230769230769
2658,-90.1892857142857,4.93
2659,-119.50238095238095,4.87
2660,-137.28333333333333,5.631067961165049
2661,-131.0547619047619,5.247524752475248
2662,-151.35238095238094,6.227722772277228
2663,-135.30714285714288,5.74
2664,-126.59761904761905,5.0588235294117645
2665,-115.89999999999999,5.11
2666,-126.31428571428572,4.611650485436893
2667,-114.79642857142858,4.721153846153846
2668,-123.98333333333332,4.728155339805825
2669,-154.2595238095238,6.01980198019802
2670,-111.0904761904762,4.5588235294117645
2671,-112.93214285714286,4.4411764705882355
2672,-104.73928571428571,4.594059405940594
2673,-168.90064935064933,7.519230769230769
2674,-106.74285714285716,4.553398058252427
2675,-157.29047619047617,7.148514851485149
2676,-157.2904761904762,7.148514851485149
2677,-92.8488095238095,4.524271844660194
2678,-94.57023809523808,4.640776699029126
2679,-116.45357142857142,4.84
2680,-131.58982683982683,5.693069306930693
2681,-112.73690476190475,4.705882352941177
2682,-91.75,4.235294117647059
2683,-156.65,6.365384615384615
2684,-137.23571428571427,6.7
2685,-124.29166666666667,4.911764705882353
2686,-109.31428571428572,4.786407766990291
2687,-112.65357142857142,5.0673076923076925
2688,-127.96428571428572,5.7227722772277225
2689,-105.94642857142858,4.553398058252427
2690,-166.28095238095239,7.15
2691,-194.6428571428571,6.563106796116505
2692,-130.9714285714286,5.0285714285714285
2693,-127.28095238095239,5.11
2694,-108.33333333333334,5.0
2695,-121.38214285714287,5.26
2696,-119.8642857142857,5.906542056074766
2697,-113.95238095238095,4.772277227722772
2698,-122.65,5.02
2699,-117.37391774891775,4.9504950495049505
2700,-167.7547619047619,6.287128712871287
2701,-121.76948051948052,4.757281553398058
2702,-157.4142857142857,5.396039603960396
2703,-124.31785714285714,5.117647058823529
2704,-99.65357142857142,4.58252427184466
2705,-138.5547619047619,5.805825242718447
2706,-113.37857142857142,4.4411764705882355
2707,-124.95,4.920792079207921
2708,-162.225,5.352941176470588
2709,-115.6952380952381,4.75
2710,-184.2357142857143,6.242990654205608
2711,-130.40238095238095,5.310679611650485
2712,-84.72225274725275,4.778846153846154
2713,-138.83690476190475,5.135922330097087
2714,-119.7904761904762,4.9504950495049505
2715,-158.45238095238096,6.46
2716,-142.14523809523808,7.089108910891089
2717,-106.51926406926408,4.742574257425742
2718,-91.12662337662337,4.72
2719,-181.10259740259738,6.0
2720,-118.85714285714285,4.705882352941177
2721,-168.92857142857144,7.257142857142857
2722,-102.77619047619046,4.823529411764706
2723,-115.23095238095239,5.205882352941177
2724,-112.91428571428571,4.78
2725,-142.04880952380952,5.885714285714286
2726,-133.25,5.281553398058253
2727,-120.6922077922078,5.147058823529412
2728,-121.88571428571429,4.634615384615385
2729,-114.34642857142859,4.970588235294118
2730,-146.52499999999998,6.451923076923077
2731,-181.7,7.283018867924528
2732,-140.95952380952383,6.4411764705882355
2733,-103.95833333333333,4.699029126213592
2734,-95.425,4.66
2735,-162.23992673992672,6.076923076923077
2736,-134.84285714285716,5.160377358490566
2737,-167.57857142857142,6.711538461538462
2738,-166.05974025974024,5.427184466019417
2739,-102.00714285714287,4.524271844660194
2740,-201.32380952380956,6.886792452830188
2741,-177.7214285714286,7.902912621359223
2742,-110.98571428571428,4.542857142857143
2743,-111.80357142857142,4.58252427184466
2744,-115.8931818181818,4.722222222222222
2745,-101.86666666666666,4.634615384615385
2746,-116.69285714285714,5.285714285714286
2747,-111.6142857142857,4.66
2748,-107.81948051948052,4.663461538461538
2749,-167.62857142857143,6.213592233009709
2750,-111.28571428571429,5.142857142857143
2751,-153.4107142857143,5.529411764705882
2752,-125.3809523809524,5.294117647058823
2753,-169.57142857142856,7.542857142857143
2754,-107.47857142857143,4.466019417475728
2755,-186.17727272727274,6.5
2756,-138.53896103896105,5.74
2757,-101.49642857142858,4.48
2758,-154.42142857142858,5.8
2759,-159.0333333333333,6.465346534653466
2760,-115.47500000000001,4.683168316831683
2761,-110.47857142857143,4.683168316831683
2762,-99.40714285714284,4.475247524752476
2763,-161.6818181818182,6.7
2764,-89.33116883116884,4.6
2765,-115.425,4.861386138613861
2766,-112.91071428571429,4.897196261682243
2767,-96.23928571428571,4.5049504950495045
2768,-108.24761904761904,4.96
2769,-132.96428571428572,5.306930693069307
2770,-162.89642857142857,6.235849056603773
2771,-171.92532467532467,7.564356435643564
2772,-141.5285714285714,5.411764705882353
2773,-104.17445887445888,5.096153846153846
2774,-147.68571428571428,6.882352941176471
2775,-98.49285714285715,5.088235294117647
2776,-104.79642857142858,4.48
2777,-138.87857142857143,4.611650485436893
2778,-120.925,4.735849056603773
2779,-161.17857142857144,6.0495049504950495
2780,-196.30714285714285,5.5588235294117645
2781,-171.92857142857142,6.346534653465347
2782,-156.3727272727273,5.415094339622642
2783,-148.78679653679652,7.028846153846154
2784,-130.2,4.823529411764706
2785,-84.63865546218487,4.75
2786,-128.50714285714287,4.9504950495049505
2787,-100.30324675324677,5.217821782178218
2788,-132.9142857142857,5.176470588235294
2789,-143.65952380952382,6.647058823529412
2790,-107.15357142857142,5.05
2791,-100.19725274725276,4.676470588235294
2792,-171.65714285714284,6.97029702970297
2793,-122.61428571428571,4.764705882352941
2794,-92.98214285714286,4.7075471698113205
2795,-138.5619047619048,5.323529411764706
2796,-129.02077922077922,5.294117647058823
2797,-199.9857142857143,7.320388349514563
2798,-146.5,6.009708737864078
2799,-116.16309523809524,4.844660194174757
2800,-149.21428571428575,5.485148514851486
2801,-95.67142857142856,4.69
2802,-102.75238095238095,4.844660194174757
2803,-95.84545454545453,4.640776699029126
2804,-122.99523809523811,4.885714285714286
2805,-166.0142857142857,6.854368932038835
2806,-146.25,7.18
2807,-153.96428571428572,6.4950495049504955
2808,-145.875,5.339805825242719
2809,-98.63571428571429,4.5049504950495045
2810,-110.59090909090908,4.990825688073395
2811,-102.625,4.69
2812,-97.75129870129871,4.542857142857143
2813,-107.00714285714285,4.326732673267327
2814,-106.16547619047618,4.786407766990291
2815,-146.44285714285715,5.71
2816,-133.9857142857143,5.02
2817,-215.04058441558442,7.3
2818,-113.4857142857143,4.78
2819,-126.67142857142858,5.415094339622642
2820,-137.825,4.640776699029126
2821,-138.52142857142854,5.660194174757281
2822,-123.44902597402597,4.87
2823,-136.62380952380954,5.455445544554456
2824,-156.8,6.242718446601942
2825,-159.32857142857142,6.58
2826,-109.63571428571429,4.78
2827,-180.68095238095242,6.910891089108911
2828,-103.00357142857143,4.623762376237623
2829,-110.86309523809524,4.87378640776699
2830,-118.68571428571428,4.466019417475728
2831,-101.76428571428572,5.02
2832,-115.34285714285714,4.844660194174757
2833,-101.68571428571428,4.63
2834,-105.29523809523809,4.54
2835,-110.675,4.72
2836,-165.13333333333335,6.524752475247524
2837,-133.6761904761905,5.485148514851486
2838,-129.86666666666667,5.298076923076923
2839,-181.5285714285714,7.02970297029703
2840,-194.24285714285713,7.66
2841,-176.6934065934066,6.176470588235294
2842,-102.81818181818181,4.857142857142857
2843,-98.61071428571428,4.5588235294117645
2844,-108.84642857142858,4.970588235294118
2845,-138.09523809523807,6.504854368932039
2846,-157.51904761904763,6.257425742574258
2847,-133.35357142857143,5.5
2848,-181.91190476190476,5.588235294117647
2849,-170.65714285714287,7.0588235294117645
2850,-80.01926406926408,4.524271844660194
2851,-114.51428571428572,4.611650485436893
2852,-127.325,4.852941176470588
2853,-92.57532467532467,4.75
2854,-102.8883116883117,4.495145631067961
2855,-137.95714285714286,5.74
2856,-174.68571428571428,5.86
2857,-107.20714285714287,5.26
2858,-124.97532467532469,4.844660194174757
2859,-92.14999999999999,4.495145631067961
2860,-98.65714285714284,4.594059405940594
2861,-138.82142857142858,6.117647058823529
2862,-132.6809523809524,4.93
2863,-138.31666666666666,6.359223300970874
2864,-164.67045454545456,5.10377358490566
2865,-198.57857142857142,7.173076923076923
2866,-163.67142857142858,6.941747572815534
2867,-116.14999999999999,5.142857142857143
2868,-116.60952380952382,4.891089108910891
2869,-146.67023809523812,6.4950495049504955
2870,-165.44285714285715,6.943396226415095
2871,-103.8214285714286,4.653465346534653
2872,-101.2510989010989,4.923076923076923
2873,-116.94913419913422,4.8
2874,-107.86190476190478,4.87378640776699
2875,-89.91666666666667,4.852941176470588
2876,-121.82142857142857,5.314285714285714
2877,-152.38495670995673,6.13
2878,-122.69285714285715,4.849056603773585
2879,-101.5607142857143,4.844660194174757
2880,-160.7142857142857,5.147058823529412
2881,-145.64285714285714,6.048076923076923
2882,-127.16428571428573,5.705882352941177
2883,-103.10952380952381,4.3428571428571425
2884,-90.70487012987013,4.403846153846154
2885,-144.10714285714283,5.764705882352941
2886,-124.4857142857143,5.0588235294117645
2887,-95.16785714285713,4.861386138613861
2888,-137.59350649350648,6.04
2889,-142.6142857142857,4.882352941176471
2890,-115.95357142857144,4.728155339805825
2891,-102.1761904761905,5.0588235294117645
2892,-110.50000000000003,5.02
2893,-102.44761904761904,4.735294117647059
2894,-153.67142857142858,5.5588235294117645
2895,-97.93452380952381,4.712871287128713
2896,-131.58809523809526,5.864077669902913
2897,-177.68571428571425,6.554455445544554
2898,-118.31136363636364,4.888888888888889
2899,-163.66428571428574,7.089108910891089
2900,-111.63950216450218,4.963302752293578
2901,-113.62380952380951,5.223300970873787
2902,-87.94285714285715,4.495145631067961
2903,-152.64999999999998,7.15
2904,-103.02056277056276,4.679245283018868
2905,-106.90357142857142,4.78
2906,-165.25238095238092,6.25
2907,-103.38571428571429,4.529411764705882
2908,-117.36428571428571,4.844660194174757
2909,-146.65,6.1
2910,-94.88452380952381,4.6923076923076925
2911,-125.8090909090909,5.2772277227722775
2912,-100.52857142857142,4.470588235294118
2913,-110.91071428571429,5.0
2914,-123.13928571428569,4.742857142857143
2915,-106.16071428571428,4.933962264150943
2916,-118.01071428571429,5.165048543689321
2917,-106.2,4.75
2918,-133.71190476190475,4.485714285714286
2919,-110.05,4.571428571428571
2920,-129.5642857142857,5.11
2921,-165.06428571428575,6.9411764705882355
2922,-140.68571428571428,5.633663366336633
2923,-115.93928571428572,4.96
2924,-93.42500000000001,4.75
2925,-120.5142857142857,5.08
2926,-137.55,5.252427184466019
2927,-120.25714285714287,5.252427184466019
2928,-98.42662337662337,4.553398058252427
2929,-96.44999999999999,4.75
2930,-121.4991341991342,5.240384615384615
2931,-114.56190476190476,4.534653465346534
2932,-115.28571428571428,4.611650485436893
2933,-137.46428571428572,4.972222222222222
2934,-115.30952380952381,4.87
2935,-146.71904761904761,6.079207920792079
2936,-127.20714285714286,4.84
2937,-112.73333333333333,4.529411764705882
2938,-93.85595238095239,4.772277227722772
2939,-94.28333333333333,4.87
2940,-176.61428571428573,6.617647058823529
2941,-96.65649350649349,4.8
2942,-96.57445054945056,4.5049504950495045
2943,-155.00714285714287,6.176470588235294
2944,-129.14285714285714,5.211538461538462
2945,-145.98214285714283,5.037383177570093
2946,-120.93571428571428,4.588235294117647
2947,-130.54285714285714,6.330097087378641
2948,-103.65,4.778846153846154
2949,-121.67857142857142,4.78
2950,-146.362987012987,7.06
2951,-186.84285714285716,6.19
2952,-96.25,4.894230769230769
2953,-126.48214285714286,4.764150943396227
2954,-150.69285714285712,5.914285714285715
2955,-143.05,4.815533980582524
2956,-303.84999999999997,8.128712871287128
2957,-141.76904761904763,6.076923076923077
2958,-156.13095238095235,6.529411764705882
2959,-104.64935064935065,4.801980198019802
2960,-168.0904761904762,6.588235294117647
2961,-127.23690476190478,5.742857142857143
2962,-116.12857142857142,4.786407766990291
2963,-147.5261904761905,6.910891089108911
2964,-176.725974025974,6.628571428571429
2965,-106.21428571428574,4.663461538461538
2966,-91.63008658008658,4.72
2967,-156.12857142857143,5.660194174757281
2968,-117.97857142857141,4.634615384615385
2969,-127.72271062271062,5.153846153846154
2970,-103.11190476190477,4.576923076923077
2971,-154.3357142857143,6.376237623762377
2972,-136.89285714285714,5.514851485148514
2973,-167.00714285714284,6.52
2974,-161.90476190476193,7.171428571428572
2975,-121.64329004329004,4.634615384615385
2976,-116.38571428571429,4.640776699029126
2977,-107.85357142857143,4.553398058252427
2978,-138.25714285714287,5.86
2979,-175.74047619047616,6.9405940594059405
2980,-113.9185064935065,5.117647058823529
2981,-85.94090909090909,4.6
2982,-162.74285714285716,6.46
2983,-147.85714285714286,5.188118811881188
2984,-127.02348484848486,5.828571428571428
2985,-152.32857142857142,6.6138613861386135
2986,-133.74285714285713,5.572815533980583
2987,-105.31904761904762,4.6571428571428575
2988,-109.91904761904762,4.99
2989,-132.45,5.165048543689321
2990,-148.0909090909091,4.970588235294118
2991,-178.13809523809522,6.691588785046729
2992,-146.71428571428572,6.079207920792079
2993,-182.5,7.57
2994,-137.32142857142856,5.693069306930693
2995,-138.0564935064935,6.038834951456311
2996,-132.53519813519813,5.176470588235294
2997,-103.60714285714286,4.828571428571428
2998,-109.20357142857142,4.69
2999,-110.43928571428573,4.902912621359223
3000,-99.01071428571427,4.564356435643564
3001,-135.51428571428573,6.382352941176471
3002,-124.55238095238096,5.298076923076923
3003,-105.69166666666668,4.378640776699029
3004,-96.7547619047619,4.823529411764706
3005,-103.35357142857143,4.8
3006,-106.0,4.5049504950495045
3007,-144.87857142857143,5.5
3008,-97.01071428571429,4.4411764705882355
3009,-146.00476190476192,5.882352941176471
3010,-102.225,4.6923076923076925
3011,-196.95324675324676,7.207920792079208
3012,-115.79047619047618,4.728155339805825
3013,-121.90357142857142,5.306930693069307
3014,-115.3142857142857,5.117647058823529
3015,-121.17500000000001,5.009615384615385
3016,-128.3540293040293,5.544554455445544
3017,-109.33571428571429,4.553398058252427
3018,-106.57077922077922,4.8076923076923075
3019,-91.27678571428572,4.553398058252427
3020,-126.02857142857142,4.925233644859813
3021,-108.79805194805196,4.653465346534653
3022,-122.29155844155845,5.747572815533981
3023,-155.65411255411254,4.9411764705882355
3024,-103.73571428571428,4.5
3025,-106.41428571428573,4.8316831683168315
3026,-148.5642857142857,4.461538461538462
3027,-142.63333333333333,5.8
3028,-93.90714285714286,4.576923076923077
3029,-168.31428571428572,7.03
3030,-108.64285714285714,4.861386138613861
3031,-118.71850649350651,5.03960396039604
3032,-118.35714285714285,4.436893203883495
3033,-132.146336996337,6.735294117647059
3034,-111.98214285714286,4.553398058252427
3035,-111.3702380952381,5.188118811881188
3036,-107.5,4.51
3037,-128.64880952380952,5.114285714285714
3038,-111.71071428571429,4.564356435643564
3039,-109.23928571428573,4.823529411764706
3040,-115.625,4.490384615384615
3041,-114.28928571428571,5.029411764705882
3042,-115.40833333333332,4.764150943396227
3043,-107.82142857142858,4.617647058823529
3044,-143.41071428571425,5.128712871287129
3045,-158.3,6.910891089108911
3046,-109.33214285714286,4.457142857142857
3047,-108.98928571428571,4.735294117647059
3048,-120.03571428571429,4.764705882352941
3049,-124.77380952380953,4.87378640776699
3050,-164.7,5.882352941176471
3051,-121.88571428571429,4.735294117647059
3052,-144.89848484848486,6.316831683168317
3053,-157.19340659340662,6.52
3054,-148.93333333333334,6.0588235294117645
3055,-108.13095238095238,4.9
3056,-111.93376623376624,5.0673076923076925
3057,-149.3095238095238,6.213592233009709
3058,-143.55714285714288,5.029411764705882
3059,-159.66071428571428,6.018691588785047
3060,-104.85714285714285,5.158415841584159
3061,-140.49505494505496,6.529411764705882
3062,-119.85357142857143,5.23
3063,-184.35119047619048,7.09
3064,-100.83820346320346,4.514285714285714
3065,-93.88571428571429,4.757281553398058
3066,-162.74415584415584,6.470588235294118
3067,-117.77857142857144,4.683168316831683
3068,-105.51904761904763,4.63
3069,-167.55,7.267326732673268
3070,-169.05844155844153,7.145631067961165
3071,-104.07987012987013,4.5588235294117645
3072,-131.0025974025974,5.03960396039604
3073,-150.85714285714286,5.233644859813084
3074,-209.03333333333333,6.732673267326732
3075,-97.23214285714285,4.490384615384615
3076,-185.90714285714287,7.0
3077,-149.15238095238095,6.857142857142857
3078,-109.05714285714285,4.9504950495049505
3079,-131.9142857142857,4.87
3080,-113.67142857142858,4.81
3081,-100.33690476190476,4.735294117647059
3082,-110.77619047619048,5.142857142857143
3083,-158.44285714285715,6.97029702970297
3084,-94.76569264069265,4.605769230769231
3085,-121.81666666666668,4.519230769230769
3086,-93.7762987012987,4.3
3087,-107.09166666666668,4.96
3088,-149.89305694305696,6.316831683168317
3089,-90.37738095238096,4.647058823529412
3090,-144.57857142857142,4.588235294117647
3091,-141.16071428571428,5.841584158415841
3092,-102.6,4.78
3093,-96.27662337662338,5.02
3094,-123.27142857142856,5.158415841584159
3095,-162.76428571428568,5.89
3096,-108.7,4.3861386138613865
3097,-93.70476190476191,4.623762376237623
3098,-120.06428571428572,4.69
3099,-154.3538961038961,6.88
3100,-105.7935064935065,5.069306930693069
3101,-109.45833333333333,4.961165048543689
3102,-111.74047619047619,5.038461538461538
3103,-147.3904761904762,6.213592233009709
3104,-108.575,4.647058823529412
3105,-110.74880952380953,4.852941176470588
3106,-105.2142857142857,5.235294117647059
3107,-130.56309523809523,6.029411764705882
3108,-118.57976190476191,4.75
3109,-107.2357142857143,4.349514563106796
3110,-174.73095238095237,6.854368932038835
3111,-167.17619047619044,6.970588235294118
3112,-98.47142857142858,4.861386138613861
3113,-107.55000000000001,4.72
3114,-146.03636363636363,5.951456310679611
3115,-173.48333333333332,6.97
3116,-106.93214285714285,4.683168316831683
3117,-158.39175824175825,6.264705882352941
3118,-121.23571428571428,5.069306930693069
3119,-92.58160173160174,4.490384615384615
3120,-111.58690476190475,4.653465346534653
3121,-95.5334249084249,4.640776699029126
3122,-112.44999999999999,4.594059405940594
3123,-108.50000000000001,4.605769230769231
3124,-95.34285714285714,4.647058823529412
3125,-93.11190476190477,4.5
3126,-186.62857142857143,6.088235294117647
3127,-133.025,6.16
3128,-110.82857142857144,4.611650485436893
3129,-156.73809523809524,6.529411764705882
3130,-104.4,5.158415841584159
3131,-108.31450216450216,4.59433962264151
3132,-122.93690476190476,5.10377358490566
3133,-131.5809523809524,6.4950495049504955
3134,-149.28333333333333,5.771428571428571
3135,-102.9547619047619,4.54
3136,-91.9,4.411764705882353
3137,-212.75000000000003,7.461538461538462
3138,-135.48008658008658,5.41
3139,-160.7357142857143,7.0
3140,-114.4357142857143,4.48
3141,-114.92261904761904,5.0588235294117645
3142,-101.95,4.571428571428571
3143,-122.67142857142858,4.81
3144,-124.77499999999999,4.623762376237623
3145,-166.51190476190476,7.495145631067961
3146,-108.93928571428572,5.065420560747664
3147,-106.55,4.705882352941177
3148,-101.98170995670995,5.05
3149,-134.44102564102565,6.480769230769231
3150,-165.7857142857143,6.423076923076923
3151,-140.3107142857143,6.205882352941177
3152,-94.36547619047619,4.588235294117647
3153,-112.11785714285715,5.10377358490566
3154,-222.10952380952378,6.278846153846154
3155,-109.97628205128206,5.1826923076923075
3156,-107.1,4.764150943396227
3157,-129.76071428571427,4.548076923076923
3158,-120.76547619047619,4.54
3159,-149.9261904761905,5.8173076923076925
3160,-104.13571428571429,4.509433962264151
3161,-101.08928571428572,4.490384615384615
3162,-102.63571428571429,4.75
3163,-148.28333333333336,5.615384615384615
3164,-151.41785714285714,5.71
3165,-115.07499999999999,4.705882352941177
3166,-112.04675324675325,4.786407766990291
3167,-123.4857142857143,4.735294117647059
3168,-108.78214285714286,4.894230769230769
3169,-146.88809523809522,6.3076923076923075
3170,-95.35357142857143,4.69
3171,-129.13040293040294,5.5
3172,-188.65714285714284,6.764705882352941
3173,-156.41428571428574,6.796116504854369
3174,-153.64285714285714,5.411764705882353
3175,-93.19404761904761,4.534653465346534
3176,-109.3690476190476,4.411764705882353
3177,-115.55,5.53
3178,-92.71395271395271,4.66
3179,-169.6,5.99009900990099
3180,-161.01190476190476,6.857142857142857
3181,-105.88214285714285,4.683168316831683
3182,-139.32857142857142,5.125
3183,-119.41958874458874,5.05
3184,-139.84047619047618,4.66
3185,-93.92499999999998,4.553398058252427
3186,-190.35000000000002,6.792079207920792
3187,-115.40357142857142,5.125
3188,-124.94880952380953,5.352941176470588
3189,-139.14642857142857,4.647058823529412
3190,-113.73214285714286,4.980769230769231
3191,-118.38690476190477,5.188679245283019
3192,-220.7142857142857,7.712871287128713
3193,-99.62857142857143,4.66
3194,-170.34285714285716,7.207920792079208
3195,-110.6642857142857,5.019417475728155
3196,-143.75714285714287,6.12621359223301
3197,-123.08571428571429,4.882352941176471
3198,-97.97164502164503,4.605769230769231
3199,-142.0857142857143,5.235294117647059
3200,-137.24285714285713,4.647058823529412
3201,-99.29642857142856,5.03960396039604
3202,-156.58549783549782,6.97029702970297
3203,-116.12857142857143,5.125
3204,-115.9857142857143,4.5049504950495045
3205,-97.17554112554112,4.852941176470588
3206,-143.83333333333334,6.621359223300971
3207,-110.93928571428572,4.58252427184466
3208,-98.34285714285716,4.576923076923077
3209,-184.0333333333333,7.485714285714286
3210,-102.15,4.542857142857143
3211,-155.10714285714286,6.792079207920792
3212,-110.31785714285714,4.9411764705882355
3213,-156.7785714285714,7.085714285714285
3214,-150.9142857142857,6.509615384615385
3215,-116.63571428571427,5.0
3216,-112.28571428571428,5.135922330097087
3217,-136.7642857142857,5.89
3218,-156.89523809523808,5.92
3219,-151.1392857142857,4.742574257425742
3220,-158.77142857142857,6.97029702970297
3221,-134.8,6.7
3222,-106.08690476190475,4.3577981651376145
3223,-124.37142857142857,4.764150943396227
3224,-107.34642857142858,4.757281553398058
3225,-122.66190476190475,5.0285714285714285
3226,-97.60714285714286,4.356435643564357
3227,-107.22077922077922,4.712871287128713
3228,-113.04880952380954,4.72
3229,-168.60714285714286,6.97196261682243
3230,-146.26017316017314,6.4
3231,-166.02857142857144,6.61
3232,-140.13333333333333,6.7
3233,-138.67142857142858,5.471698113207547
3234,-148.85,6.227722772277228
3235,-128.17857142857144,5.5
3236,-145.4,6.480769230769231
3237,-130.19285714285715,5.455445544554456
3238,-105.0357142857143,4.548076923076923
3239,-166.6261904761905,5.98
